テキスト,テキスト1,講義名,平均評価ポイント,テキスト2,自由記述
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,日頃の課題を自分で取り組みましょう
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,前半は頑張れたけど、後半の内容は難しかった。
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,復習が大切です。
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,前期よりは内容わかると思う
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,課題は毎回きちんと提出した方がいいと思います。また、理解できないときは先生に質問するとテスト対策はばっちりです。
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,しっかり勉強することが大切
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,早めに発表を終わらせる。
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,前期よりは難しくなかったです！
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,数学苦手な人はとにかく講義だけは休まない方が良いです。一回休むと本当に何もわからなくなります。
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,予習復習を頑張ってください
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,毎週しっかり復習をするべき
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,"課題や授業の内容はCSや学習支援センターなどを利用することをお勧めします。
"
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,しっかり予習復習をしていないと全く分からなくなりますので本当にしっかり集中しましょう。
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,中間テストと期末テストでとれるように日々取り組みましょう。
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,課題提出をしっかりする
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,課題は、早めに終わらせておく。 分からないことは先生やCSに聞いて解決する。 発表は早めにしておく。 予習をしてから、次の授業に臨む。
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,課題多いぞ！！
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,試験勉強と課題をしっかりとやれば大丈夫です。
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,課題は出しましょう！
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,ないです
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,授業外でも内容を理解するために勉強したほうが良い
23人　　履修者：　64人　　回答率：　35.94%　　回答率ランキング（ 452位　/　488授業中）,"①充分意義があった ( 16人 69.5% )　　
                                   ②ある程度意義があった ( 7人 30.4% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813201　基礎数学Ⅱ,平均評価ポイント　　3.31,2024/12/20（金）　～　2025/01/16（木）,難しい
80人　　履修者：　102人　　回答率：　78.43%　　回答率ランキング（ 74位　/　260授業中）,"①充分意義があった ( 28人 35% )　　
                                   ②ある程度意義があった ( 49人 61.2% )　　
                                   ③あまり意義がなかった ( 3人 3.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813202　物理学Ⅱ,平均評価ポイント　　3.50,2024/12/20（金）　～　2025/01/16（木）,2人しかいない中丁寧な講義をありがとうございました。この先物理の知識を使うことがあるかはわかりませんが、習ったことが役立たせられるよう頑張ります。
80人　　履修者：　102人　　回答率：　78.43%　　回答率ランキング（ 74位　/　260授業中）,"①充分意義があった ( 28人 35% )　　
                                   ②ある程度意義があった ( 49人 61.2% )　　
                                   ③あまり意義がなかった ( 3人 3.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813202　物理学Ⅱ,平均評価ポイント　　3.50,2024/12/20（金）　～　2025/01/16（木）,物理の他数学の三角関数なども使用するためその辺りを覚えてる人にお勧めします。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,授業内容をしっかりと理解出来た
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,いろんな分野について調べたり藩の人と協力しながらするのはコミュニケーション能力も高めることが出来、うけてよかったと思えた
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,グループで協力して取り組めた。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,授業がいの作業が大変だった。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,研究室訪問は不要
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,直前に研究室訪問のスケジュールを決めなければならなかったが、バイトや他講義のスケジュールが先に入っていて困ったので、もっと早めに告知していただく(次回講義までにしろではなく)か講義時間内にしてほしい。直前では、スケジュールがぱんぱんに入っていて困りました。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,研究室調べや業界研究など今後につながることをたくさん学ぶことができました。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,専門的知識を学べた。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,この授業を通して、課題を見つける力、課題解決に向けた考察力、課題解決力を鍛えることができました。また、各々で決めたグループで課題に取り組むことがほとんどだったため、協調性や主体性、自主性も鍛えられたのではと感じています。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,英語の内容が本当に難しかったけど、その難しさを体感できたので良かったです。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,英語の授業の必要性がわからなかった。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,英語や職業について
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,後期はいろいろなことを学べた。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,チームで協力して課題を解決することができた
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,もう少し何をしたらいいか具体的に教えて欲しいです。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,とても良い講義だと思いました。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,職業を調べることで色々な職業を知ることが出来ました。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,飲食業界について知ることができた。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,前期に比べて各自で取り組む課題が多かったように感じました。しかし、班で計画からすべてやるというのは主体性やコミュニケーション能力をつけることが出来ました。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,業界調べを通じて、考え方や知識が身に付きました。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,いい経験ができました
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,課題が難しかったです
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,TAの先輩がいるおかげで、気軽に話しかけることができ、課題解決しやすかったです。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,SWOT分析や企業の財務状況を調べることを通して、企業の財務の言葉について理解を深めることができて良かった。 グループワークを通して、実行性やメンバーとコミュニケーションをとる力が高めることができて良かった。 研究室訪問をして、研究室の特徴や運営状況、4年生の状況について知ることで、研究分野や就職の違いを知ることが出来てよかった。また、自分がこれからしていくべきことを考えるきっかけにすることができた。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,自分の将来を考えるうえで必要なものだと感じた。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,これからの学生生活のためになったと思う
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,企業や英語の重要性について理解できた
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,研究室訪問や業界分析、英語の勉強など将来に絶対に必要になることを講義で行うことができてとても良い授業であるなと思った。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,自分の知らなかった業界を分析することができたので、今後に活かしていきたいと思う。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,英語の講義や企業分析、研究室調査などこれからに生きてくる講義でとても意義のある時間だったと思う。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,楽しくできて良かったです！
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,ないです
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,チームで活動するのが割と楽しかった
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,国際連携の授業では、英語の大切さについて学び、研究室訪問では、それぞれの研究内容について学べ、業界研究では、調べた業界の特色などについて学べたのでよかった。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,研究室訪問は活動の中でも特に将来の考えに影響するものになりました。研究室訪問でお世話になった先生方、ありがとうございます。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,頑張ってください。
2人　　履修者：　2人　　回答率：　100.00%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 50% )　　
                                   ②ある程度意義があった ( 1人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813203　情報マネジメント基礎演習Ⅱ,平均評価ポイント　　3.37,2024/12/20（金）　～　2025/01/16（木）,授業外でやることが多くて大変だが、いろんな分野について学ぶことが出来る
