テキスト,テキスト1,講義名,平均評価ポイント,テキスト2,自由記述
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,授業資料が欲しいです。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,授業の資料がほしい
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,進行度を合わせていて、いいと思った。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,　私はこの講義の中で解析学の基礎を学ぶことができたと感じています。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,高校では物理を学んでいなかったので中盤あたりから少しついていけなくなってきた。授業は少し早かったが分かりやすくかった
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,途中式がもっと欲しいです
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,難しかった。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,演習問題を増やしてほしい
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,ノートをとる時間をとってくれるのが急いで書く必要がなくて助かりました
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,授業で使っているスライドをmyFITの授業資料に配布してほしい。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,わかりやすい授業で面白かったです。問題演習を増やしてもらえると習ったことを深く実感できると思います。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,一つ一つの問題を確実に解いていくことが大切だとわかりました。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,演習問題を解くことで理解できました。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,授業スライドをmy fitに掲載してほしい。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,難易度は高くなっかたのかもしれませんが、授業スピードが自分的には速く、難しく感じました。授業資料の配布などがあれば、理解に専念できたかなと思います。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,先生の解説は分かりやすかったけど、スライドを授業後も見れるようにしてほしい。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,この授業において、数量的スキルや、その解析の基礎を身に付けることが出来ました。たとえば、問題の内容をグラフや、表に分かりやすく表すことができ、それで内容についての理解を深めることが出来ました。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,授業が分かりやすかったです。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,一つ一つ丁寧に解説や説明をしてくだっさたので、取り残されずについていけることができた。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,微積など難しいことが多かったので復習が大事だとわかった
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,ノートをしっかりとろう
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,頑張ってノートを取ろう
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,復習をしよう
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,予習をしよう。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,　しっかりとノートを書いてください。また、授業後に配られる演習問題をしっかりと理解できるように何回も解きなおしてください。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,小テストに向けてコツコツ勉強したほうがいい
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,毎回のプリントを頑張る
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,毎講義ごとに内容を理解するための復習をする。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,予習よりも復習優先
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,習ったことをその週で理解できるようにしたほうがいい。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,計画的に頑張りましょう。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,問題をコツコツと解きましょう。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,スライドの板書が必須の授業です。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,地道にやればできる。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,資料配布がないので、自分のノートにはわかりやすくかつ、素早く書き写していきましょう。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,復習がマジで重要な科目。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,この授業では、力学や、電磁気学の学習で解析力を習得するのを目的としているので、ベクトルについての内容の印象が強いのが特徴です。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,予習、復習をやった方がいいです。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,授業の内容を毎回ノートにまとめることと、配られるプリントの復習をすることが大切です。
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,最初と2回目のテストをしっかりやれば大丈夫
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,予習復習をする
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,復習をしたほうがいいです
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 この講義で学習した内容は、力学や電磁気学など後期の講義で必要となる事柄です。テストは終わりましたが、内容を忘れないように夏休み中に復習をしてください。
            
            "
42人　　履修者：　60人　　回答率：　70.00%　　回答率ランキング（ 201位　/　488授業中）,"①充分意義があった ( 22人 52.3% )　　
                                   ②ある程度意義があった ( 18人 42.8% )　　
                                   ③あまり意義がなかった ( 2人 4.7% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1612102　基礎物理学,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 楽しく学べることが一番です。是非、今後もその気持ちを忘れずに頑張ってください。
            
            "
32人　　履修者：　53人　　回答率：　60.38%　　回答率ランキング（ 257位　/　488授業中）,"①充分意義があった ( 15人 46.8% )　　
                                   ②ある程度意義があった ( 16人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 1人 3.1% )
      ",1623207　計測工学I,平均評価ポイント　　3.33,2024/12/20（金）　～　2025/01/16（木）,後期の間ありがとうございました
32人　　履修者：　53人　　回答率：　60.38%　　回答率ランキング（ 257位　/　488授業中）,"①充分意義があった ( 15人 46.8% )　　
                                   ②ある程度意義があった ( 16人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 1人 3.1% )
      ",1623207　計測工学I,平均評価ポイント　　3.33,2024/12/20（金）　～　2025/01/16（木）,計測機器やその仕組み、回路などについて学習した。
32人　　履修者：　53人　　回答率：　60.38%　　回答率ランキング（ 257位　/　488授業中）,"①充分意義があった ( 15人 46.8% )　　
                                   ②ある程度意義があった ( 16人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 1人 3.1% )
      ",1623207　計測工学I,平均評価ポイント　　3.33,2024/12/20（金）　～　2025/01/16（木）,問題演習はないので個人でやること。授業を聞くこと。生活リズムを整えること。
32人　　履修者：　53人　　回答率：　60.38%　　回答率ランキング（ 257位　/　488授業中）,"①充分意義があった ( 15人 46.8% )　　
                                   ②ある程度意義があった ( 16人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 1人 3.1% )
      ",1623207　計測工学I,平均評価ポイント　　3.33,2024/12/20（金）　～　2025/01/16（木）,"

            
            
                 コメントありがとうございました．特に意見や要望はないようですので，次年度もこの調子で進めていきたいと思います．
            
            "
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,前期の実験より実験って感じがして楽しかったです
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,毎回の実験は慣れていなかったので大変でしたが、分からないところは丁寧に教えてくださったので、理解することができました。ありがとうございました。
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,オシロスコープとか実験ぽいことが増えて面白かった。
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,ありがとうございました。
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,難しいけど自分の知らない技術などに触れられる楽しい授業でした。
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,ありがとうございました
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,分からない所を教えてもらえたのでとてもよかった
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,分からなかったら優しく答えてくれて学びやすかった
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,授業中に分からないことがあった時、質問に丁寧に答えてくださったのでとても分かりやすかった。
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,レポート頑張りましょう
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,未来の自分のために仮レポートはしっかり作成しておきましょう。
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,レポートは早めにしておいたほうがいい
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,もうレポートがとんでもなくきつい。毎週この講義がある日はレポートに追われるから、バイトは絶対に入れるべきではない。絶対に。ほんとうにいれないほうがいい。入れたらレポート終わらない。
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,事前に予習をしていかないと難しいです。ダウンロードした資料をプリントしてもっていくと楽です。
3人　　履修者：　22人　　回答率：　13.64%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 1人 33.3% )　　
                                   ②ある程度意義があった ( 2人 66.6% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1611206　計測・回路実験,平均評価ポイント　　3.61,2024/12/20（金）　～　2025/01/16（木）,予習が大事
