テキスト,テキスト1,講義名,平均評価ポイント,テキスト2,自由記述
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,問題演習の解答が提示されなかったり、詳しく説明があまり無かった。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,\nやprintfなど使う時や意味などの説明がなかったと思うので教えて欲しかった
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,この講義を受けてPCで色々な制御ができるようになった。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,プログラミング言語についてよく学べた有意義な時間だった。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,授業資料を生徒に共有してくださって、とても丁寧な授業だったので、しっかり理解できたし有意義な時間を過ごすことができた。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,プログラミングの基礎を学ぶことができた。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,なし
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,C言語について楽しく学ぶことができた
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,講義をしてくださり、ありがとうございました。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,特になし
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,プログラミングについての知識を十分に理解することができた。難しいものが多かったが試行錯誤して取り組むのもなかなか面白かった。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,プログラミングについて何も知らなかったが授業を通して色々なことを知ることが出来たので良かったと思う。これからもプログラミングは社会に出て必要な能力なのでもっとつかいこなせるように練習していきたいと思った。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,課題を通して、段階的に内容を理解できてわかりやすかった
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,よかった
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,"再履修であったので割とスムーズに学習を進められたと思う.教科書の内容だけで無く,その日の学習内容を踏まえた上での独自のプログラムもあったので,内容理解に努める事が出来た."
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,プログラム特有の単語とその役割について知ることができた。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,この授業を通して、Visual Studioを用いた演習の中で、C言語プログラミングの基本について理解することができた。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,初めてプログラミング言語を学んで、基礎的なプログラムを理解することが出来た。しかし、関数や置き換えなどが難しくので、演習や追加演習での取り組みを積極的に行った。要望として、できれば追加演習のヒントが欲しい。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,各講義の演習や追加演習の解答を各講義の1週間後くらいに、授業中のスライドだけでなく授業資料にアップロードしていただけたら嬉しいです。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,各講義ごとの課題で追加演習を除く演習問題で、時間内に解けなかった場合のために各演習ごとの解説 をもう少し増やしてほしい。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,解説が分かりやすく、もし分からないことがあったときに先生を呼ぶとすぐ来てもらえ、一人ひとり丁寧に教えていて、何ができていないかすぐ解決できていたので良かったです。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,履修をお勧めします。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,なし
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,かだいをしっかりやりましょう
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,内職したら没収される
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,授業の内容を理解することと、課題をきちんとする。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,授業前に少し教科書に目を通して取り組むとスムーズに授業についていける。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,追加課題もできる時はした方がいいと思います。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,90分間パソコンしか扱わないので疲れる。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,追加演習頑張ってください
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,頑張ってください
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,毎回の授業に参加していれば、しっかりと単位を取れると思うし、わからないことも多くはないと思います。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,授業中に演習があるので欠席しないようにすること
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,やり方を理解しながら課題に取り組む。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,わからなかったらすぐに手を挙げた方がよい
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,プログラミング未経験でも安心して講義についていけます。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,特になし
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,トライアンドエラーを繰り返すことが大切。 
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,教科書を見て1文1文どういう意味なのかを理解しプログラミングが使いこなせるようにする。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,C言語のそれぞれの意味をできるだけ理解すること
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,頑張ってください
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,追加演習では、その講義で学んだことに加え、その講義以前の学んだことを使うことがあるので、教科書を見直したりする方がよい。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,授業資料をうまく活用し復習を行う
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,毎授業最後の問題が難しいからプログラムが得意な友人の近くに座って受講した方が良い。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,授業中の演習は追加演習も含め、スライド資料や授業の内容を聞いてしっかり取り組んでおくとよい。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,プログラムを理解しながら演習を行うと難しくなっても理解できる
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,教科書やスライドの言語をそのまま写すのではなく、毎演習ごとに説明が入るので、しっかりそれを聞いた方がいい
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,各講義ごとに出される課題にしっかりと取り組む。
14人　　履修者：　59人　　回答率：　23.73%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 7人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322110　知能機械制御言語及び演習,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,難しく思うこともあると思いますが、先生や先輩、周りの人に助けを求めることでスムーズにより簡単に理解できると思うので、積極的に授業を聞いて、分からないことがあったら、その都度聞いて頑張ってください
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,この物理学の授業は、2年の物理学実験に通ずる部分が所々あるので、受講して良かったと思いました。
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,難しいと感じることがあったのでしっかりと復習することが大事だと感じた。 課題の模範解答があると嬉しい。
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,分かりやすかった
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,説明が丁寧で分かりやすかったです。
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,特になし
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,高校までに習った物理の知識も絡めて新しい内容や解き方を学ぶことが出来て興味深かった。
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,特になし。
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,高校物理の直線上にある感じがして懐かしく思ったと同時に難易度の増し方が凄まじく、復習がとても大事に、なってくると感じた。
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,高校の時の復習のような内容があり、比較的解きやすい問題が多かった気がした、
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,不得意な分野ではあったがわかりやすか学ぶことができた。テストは自身ないが、しっかり学習して挑む。
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,高校の時に習った内容も大学の内容も絡めているため難しく解きなれない解き方だった。
55人　　履修者：　64人　　回答率：　85.94%　　回答率ランキング（ 90位　/　488授業中）,"①充分意義があった ( 28人 50.9% )　　
                                   ②ある程度意義があった ( 27人 49% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321110　物理学II,平均評価ポイント　　3.40,2024/07/03（水）　～　2024/07/19（金）,1年の時に比べると難しかったです。 毎回の課題がノートを見ながらしたので、いい復習の時間になりました。
