テキスト,テキスト1,講義名,平均評価ポイント,テキスト2,自由記述
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,しっかり予習をすること
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,頑張れ
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,とにかく毎回の出席が大事だと思います。また小テスト前は教科書を一通り読みましょう
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,映画を見る
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,教科書の内容がおもしろいので、しっかり読むことをおすすめします。
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,はなしをしっかり聞くことと映像資料をしっかり見てください。
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,レジメにメモをすることが大切である。
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,しっかりと映画を見て、その映画にはどんな意味があるのかなどをよく考えて、授業の振り返りを怠らずにとりくむことが重要になると思います。
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,fitAIMは毎回記入と映画はしっかり覚えておくことが大切です。レポートに繋がるので。 テストは基本小テストも期末テストも教科書と毎回のレジュメから出るので捨てずに取っておいた方がいいです。それらがあれば基本テストは点数取れます。
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,授業にでる
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,授業資料と教科書を同時並行で受講すると良いです。
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,この授業は、ただ楽しんで映画を見るだけでなくすごく今の日本の問題や世界の問題に関連する映画ばかりなのでそのことも頭に入れて授業を受けたほうが良い。
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,"
"
192人　　履修者：　213人　　回答率：　90.14%　　回答率ランキング（ 60位　/　488授業中）,"①充分意義があった ( 94人 48.9% )　　
                                   ②ある程度意義があった ( 93人 48.4% )　　
                                   ③あまり意義がなかった ( 5人 2.6% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1911101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.67,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 法律問題について考えてもらうために、映像を導入資料として授業を進めました。この方式は受講者の皆さんに好評だったようで何よりでした。WEB実施の小テストやレポートにも積極的に取り組んでもらえてとても嬉しく思いました。
            
            "
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法律は言葉で説明しずらいところも多いから、先生が関連した映画を毎回選んできて見せてくれるので法律がわかるようになってきた。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,身近な法律について学ぶことができました。映画をみることで法律について興味がわきました。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,最初に映画を見ることで法律に関する問題を考えることができその後の先生の話しを聞いて法律の問題について解説をしてくれるので理解がしやすかったです。また、判例の法律に関する問題を解説してくれるので法律学について学ぶことができました。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,映画ホラ－を見る時は先に言ってて欲しいです。怖かったのと、その記憶が忘れられなくて夜になると今でも怖くなります。なるべくホラ－はやめたほうがいいと思います。ホラ－が苦手な人もいるので。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,憲法について映画を使いながら分かりやすく学べた
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,勉強になる映画をたくさん見れた
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,毎時間の映画がとても面白かったため、授業内容がよく理解できました。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法律が自分の生活の中でどのように関わっているのかを考えることができた。また、時代に合わせた法律を使っていくことの大切さを学べた。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,心の安らぎ
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,映画を見て学ぶスタイルは面白かった。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法律について詳しく知ることができた。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,映画の内容や実際にあった事例から分かりやすく法律について知ることが出来た
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,知らないことを沢山知れた
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法学について詳しく知れた
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,映画で法学について学ぶことが出来るから勉強が嫌いな人には向いてる授業だと思いました。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,映画がとてもわかりやすかった
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法律と映画を結びつけることでよく理解することができた。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,毎回の映画はとても興味深く、楽しかったです
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法律については少し重い感じがして、最初は嫌だったけど映画で分かりやすくなったので授業も楽しくなりました。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法はあまり現実味のないものもあったけど、映画のおかげで理解することが簡単でした。とても助かりました。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法律について詳しい知識を学ぶことができた。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,授業資料を配ってもらえるのでありがたかったです
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,自分の今まで生活した中で何が違憲かとか映画を使って説明もあるのでとても分かり易かったです。また、英語での文章もあるので飽きずに授業受ける事が出来ました。ちなみに自分の好きなニュースは人妻JK魔法少女りりちゃんの詐欺事件です。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,元々、法学に少し興味があったので、授業を受けてて面白かった。また、自分と身近なものが取り上げられることが多かったので、十分に注意を払って生活しようと思った。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,授業での映画視聴が楽しみな授業でした。また、法律についても 覚えたことがあったのでよかったです
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,映画などを用いることでより内容が入ってきて、より多くの知識を得ることができた。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,社会環境学3では法学について学ぶ事ができ、今後の大学生活において有意義になっていくと考えました。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法学の知識を映画や資料を通して身につけることが出来た
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,興味深いこおがおおかった
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,"この講義を受けて、法律についての知識を深めることができただけでなく、社会的責任感についても様々なことをまなぶことができたのでとても有意義な時間をすごすことができました。
"
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,映画を見て理解することができました
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法律に深く学べてタメになった。また関心も高まった
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法律に関する映画やドラマを沢山見ることが出来て、正直毎週楽しみにしていました。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,ないです
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,関連する映画を見ることでとてもわかりやすく内容が入ってきました。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法律について身近な事例もあり気をつけなければならない
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,知らなかったら危ない法律を学ぶことできてよかった
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,自分の生活などを振り返り、映画で問題となっている刑法や法律を知ることが出来て、テストなども復習しながら解くことが出来た。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法学について具体的に学ぶことができました。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,映画を見て授業を受けることで理解がしやすかった。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,法学というと難しく大変な授業だという印象があったが、関連する映画を見たり分かりやすいレジュメがあったことでとても分かりやすい授業であった。
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,映画を見ながら学んだので楽しかったです
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,映画から法学の解説に映る流れが勉強が苦手な自分にとってはありがたかったです
101人　　履修者：　111人　　回答率：　90.99%　　回答率ランキング（ 55位　/　488授業中）,"①充分意義があった ( 69人 68.3% )　　
                                   ②ある程度意義があった ( 31人 30.6% )　　
                                   ③あまり意義がなかった ( 1人 0.9% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1912101　社会環境学Ⅲ(法学入門),平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,日常に関係のある法律について学べた。
