テキスト,テキスト1,講義名,平均評価ポイント,テキスト2,自由記述
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,色々な先生の研究を聞くことができて面白かった。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,各々の研究室の内容がわかって良かったです
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,凄くためになる授業であった
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,教授の研究内容を知ることが出来て面白かったです。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,課題提出したら点数がわかるようにして欲しいです。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,教授が何の研究を行っているかを理解することが出来た。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,それぞれの研究室で何を行なっているか理解できた
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,色々な話が聞けて勉強になりました。研究の内容は難しそうで不安になりました。授業資料を公開しない先生もいたので、できれば公開してほしいと感じました。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,研究室配属に対しての情報が集まるのでよかったです。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,色んな先生の研究分野や内容について話を聞くことができ、希望の研究室を考える上で参考になりました。ありがとうございました。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,いろいろな研究室について知ることができた。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,各先生の専門分野だったり、その分野内の関連知識を得るのは、自ら得ようとする機会が無いものが多かったから、それを表面的にでも触れられたのは良かった。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,研究室選びの参考になった。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,研究室選びの参考になった。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,特にありません。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,しっかりとプレゼンテーションを聞きましょう
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,毎回出席＆課題やってれば受かるはず
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,必ず全講義出席しましょう
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,毎回出席して課題を提出すれば問題ないです。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,課題は絶対に提出しよう
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,全ての講義に出席し、レポートを毎回出したらいいと思います。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,必修なので休むな
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,毎授業きちんと出席しておけば大丈夫
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,課題はちゃんと提出しましょう。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,授業にでてください
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,課題をする。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,授業中の提出で出席になる回があるので毎回出席しよう
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,授業資料を公開しない教授もいるので写真に撮るなりした方がいい
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,レポート出そう
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,サボらず真面目にやってたら大丈夫だと思う
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,授業資料がない講義が多いので必ず講義を受けましょう
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,毎回出る課題をしっかりしないと単位が取れないらしいですので、ちゃんと課題をこなすことをおすすめします。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,先生達の研究内容を知れる良い機会だと思うので、毎回出席しましょう。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,毎回出席するようにしましょう
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,担当によっては提出期限は1週間と言って実際は6日間しかなかったりなどあるため提出場所から期限は絶対に確認しておくこと
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,必修なので、毎回各先生によって指定されるレポートを必ず出すようにしましょう。この授業を受けて、最初に気になっていた研究室だけでなく他にも自分が興味関心のある研究室と出会うことができました。しっかり集中して話を聞いていれば、研究分野だけ聞いて難しそうと思った場所でも面白さを感じることがあります。それを通して希望研究室を選ぶ材料にしてください。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,レポートは毎週必ず出す
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,研究室選びにおける重要な講義です。 1人は興味のある先生の研究内容をしっかり聞いておくといいと思います。 あと、資料配布されてない授業は、しっかりとメモすること！(授業速度がどの先生も90分以内では納めにいくほどスピードが速いので、PCでのタイピングでメモするのが個人的なオススメ)
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,毎回出席して課題レポートを毎回提出しておけば大丈夫だと思う。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,この講義で先生の研究を大まかに知ることが出来ます。しかし、この講義をされない先生もいるので要注意です。また、毎回の課題をしっかり提出しないとちゃんと落ちますので要注意です。
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 アンケートの入力ありがとうございます．
この授業はオムニバス形式で各先生が「専門的なことを講義」します．なので専門的であっても研究室の説明はない場合があったかと思います．専門的な研究に触れてもらえているならうれしいです．
            
            "
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 アンケート回答どうもありがとうございます。
研究室選択に際してはミスマッチを防ぐためにも、この授業に限らずできるだけ多くの情報を収集しておきましょう。
            
            "
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 回答どうもありがとうございました。もうすぐ卒研の研究室配属がありますので、研究室選びの参考にしてください。また、興味を持った研究室には見学にも行ってみてください。
            
            "
25人　　履修者：　75人　　回答率：　33.33%　　回答率ランキング（ 468位　/　488授業中）,"①充分意義があった ( 17人 68% )　　
                                   ②ある程度意義があった ( 7人 28% )　　
                                   ③あまり意義がなかった ( 1人 4% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532106　情報工学特別講義,平均評価ポイント　　3.66,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 回答有難うございました．情報工学のすそ野の広さを感じてもらえたのではないでしょうか？自己学修時間が1回あたり4時間に対して全体的に控えめとなっています．授業中に興味をもった分野については，講義の内容にとどまらず是非関連するものを調べてみてください．附属図書館のYoutubeページでは文献の検索方法の動画もアップされているようですので，参考にしてみてください．
https://www.youtube.com/@user-xc8hj8li2y
            
            "
54人　　履修者：　75人　　回答率：　72.00%　　回答率ランキング（ 191位　/　488授業中）,"①充分意義があった ( 36人 66.6% )　　
                                   ②ある程度意義があった ( 18人 33.3% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531109　該当授業はありません。,平均評価ポイント　　,2024/07/03（水）　～　2024/07/19（金）,
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1532110　該当授業はありません。,平均評価ポイント　　,2024/07/03（水）　～　2024/07/19（金）,
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,TCP-IP関係のプログラムを書くことは今まで無かったので良い機会でした．
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,課題にヒントがあり理解しやすかった。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,"ubunntuの使い方が理解できました。
"
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,丁寧に指導してくださってありがとうございました。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,"よく理解しないとわからない課題もあり難しかったが, その分楽しかった"
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,課題をもうちょっと授業で学んだ知識がないと作成できないものにしてもいいのかな、と思いました。（授業を聞かずともコピペでできる課題が多かったように感じます。）
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,普段使わないVirtualBoxの使い方を知ることができてよかったです。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,面白かったです。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,あまり触れる機会のないネットワークを学べてよかった．
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,言葉で学んだあとに実際に自分で動かしてみる形式だったので、理解を深めやすくわかりやすい授業でした。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,ありがとうございました。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,各講義、丁寧に説明を行ってくださり理解しやすかったです。課題も主体的に取り組むことができました。 この講義を通じて、通信系に興味を持つことができました。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,この授業でlinuxを初めて利用してよい経験になった。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,実施した内容を説明する文章の部分でも点数をつければ内容を理解する助けにもなるのかなと思いました。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1531104　ネットワークプログラミング,平均評価ポイント　　3.58,2024/07/03（水）　～　2024/07/19（金）,ubuntu楽しかったです。
